id,title_id,provider_id
4_tm143376,tm143376,4
4_tm175844,tm175844,4
4_tm360887,tm360887,4
4_ts43283,ts43283,4
4_ts222,ts222,4
4_ts43901,ts43901,4
4_ts22062,ts22062,4
4_tm939322,tm939322,4
4_tm944009,tm944009,4
4_ts80757,ts80757,4
4_ts17417,ts17417,4
4_tm244483,tm244483,4
4_ts33423,ts33423,4
4_ts20246,ts20246,4
4_tm454167,tm454167,4
4_tm475342,tm475342,4
4_tm949869,tm949869,4
4_tm919877,tm919877,4
4_tm983877,tm983877,4
4_ts36676,ts36676,4
4_ts41161,ts41161,4
4_ts2996,ts2996,4
4_tm882154,tm882154,4
4_ts90886,ts90886,4
4_tm996866,tm996866,4
4_tm447307,tm447307,4
4_ts271046,ts271046,4
4_ts28998,ts28998,4
4_tm232422,tm232422,4
4_tm148379,tm148379,4
4_tm284178,tm284178,4
4_tm434554,tm434554,4
4_tm167897,tm167897,4
4_ts26203,ts26203,4
4_ts44295,ts44295,4
4_ts25497,ts25497,4
4_tm244330,tm244330,4
4_tm179994,tm179994,4
4_ts89578,ts89578,4
4_ts20678,ts20678,4
4_tm465405,tm465405,4
4_tm148836,tm148836,4
4_tm971483,tm971483,4
4_tm119946,tm119946,4
4_tm313617,tm313617,4
4_ts20111,ts20111,4
4_ts41894,ts41894,4
4_tm468690,tm468690,4
4_tm242656,tm242656,4
4_tm41891,tm41891,4
4_ts8612,ts8612,4
4_ts21499,ts21499,4
4_tm308084,tm308084,4
4_ts20894,ts20894,4
4_ts44098,ts44098,4
4_tm232872,tm232872,4
4_ts32727,ts32727,4
4_tm25239,tm25239,4
4_tm53456,tm53456,4
4_tm202759,tm202759,4
4_ts20142,ts20142,4
4_tm891840,tm891840,4
4_tm48817,tm48817,4
4_tm837025,tm837025,4
4_ts314104,ts314104,4
4_tm322141,tm322141,4
4_ts223663,ts223663,4
4_ts269696,ts269696,4
4_ts109960,ts109960,4
4_tm840381,tm840381,4
4_ts43068,ts43068,4
4_tm150530,tm150530,4
4_tm464026,tm464026,4
4_ts81635,ts81635,4
4_ts4430,ts4430,4
4_ts22426,ts22426,4
4_tm245354,tm245354,4
4_ts22019,ts22019,4
4_ts53193,ts53193,4
4_ts222447,ts222447,4
4_ts18984,ts18984,4
4_tm407390,tm407390,4
4_ts42475,ts42475,4
4_tm61517,tm61517,4
4_tm935124,tm935124,4
4_ts343329,ts343329,4
4_tm244644,tm244644,4
4_tm375502,tm375502,4
4_tm358342,tm358342,4
4_ts17714,ts17714,4
4_tm201158,tm201158,4
4_ts84285,ts84285,4
4_ts87375,ts87375,4
4_tm103212,tm103212,4
4_ts85141,ts85141,4
4_tm902325,tm902325,4
4_tm898852,tm898852,4
4_ts22197,ts22197,4
4_tm435967,tm435967,4
4_ts225639,ts225639,4
4_ts85167,ts85167,4
4_ts38208,ts38208,4
4_ts237570,ts237570,4
4_ts21265,ts21265,4
4_ts22413,ts22413,4
4_ts256308,ts256308,4
4_ts224488,ts224488,4
4_ts16045,ts16045,4
4_ts26499,ts26499,4
4_tm238708,tm238708,4
4_ts95637,ts95637,4
4_tm26292,tm26292,4
4_tm418901,tm418901,4
4_ts35975,ts35975,4
4_tm1019676,tm1019676,4
4_ts34193,ts34193,4
4_ts76538,ts76538,4
4_tm463809,tm463809,4
4_tm1042413,tm1042413,4
4_tm102740,tm102740,4
4_ts27050,ts27050,4
4_tm244364,tm244364,4
4_ts4081,ts4081,4
4_tm315725,tm315725,4
4_tm31466,tm31466,4
4_ts190954,ts190954,4
4_tm56747,tm56747,4
4_tm208718,tm208718,4
4_ts25399,ts25399,4
4_ts36567,ts36567,4
4_ts115324,ts115324,4
4_tm1120015,tm1120015,4
4_tm145000,tm145000,4
4_tm102396,tm102396,4
4_ts20032,ts20032,4
4_ts10722,ts10722,4
4_tm102403,tm102403,4
4_tm886161,tm886161,4
4_ts268350,ts268350,4
4_ts20998,ts20998,4
4_ts22481,ts22481,4
4_ts38038,ts38038,4
4_ts81110,ts81110,4
4_tm465434,tm465434,4
4_ts25846,ts25846,4
4_tm465173,tm465173,4
4_ts21396,ts21396,4
4_ts88902,ts88902,4
4_ts21416,ts21416,4
4_tm143360,tm143360,4
4_ts330263,ts330263,4
4_ts18557,ts18557,4
4_tm165656,tm165656,4
4_ts11779,ts11779,4
4_ts24184,ts24184,4
4_tm442133,tm442133,4
4_ts318710,ts318710,4
4_tm185252,tm185252,4
4_ts29582,ts29582,4
4_ts19901,ts19901,4
4_ts15745,ts15745,4
4_ts251994,ts251994,4
4_tm156728,tm156728,4
4_tm187747,tm187747,4
4_tm29815,tm29815,4
4_ts252716,ts252716,4
4_ts38693,ts38693,4
4_ts32911,ts32911,4
4_ts214907,ts214907,4
4_tm999825,tm999825,4
4_tm105030,tm105030,4
4_ts21428,ts21428,4
4_ts81459,ts81459,4
4_ts36815,ts36815,4
4_ts33646,ts33646,4
4_tm103768,tm103768,4
4_tm1066912,tm1066912,4
4_tm65847,tm65847,4
4_tm460712,tm460712,4
4_tm949903,tm949903,4
4_ts76876,ts76876,4
4_ts57050,ts57050,4
4_ts22237,ts22237,4
4_ts13880,ts13880,4
4_tm32075,tm32075,4
4_ts88316,ts88316,4
4_ts269916,ts269916,4
4_tm246087,tm246087,4
4_ts22460,ts22460,4
4_tm233224,tm233224,4
4_ts2233,ts2233,4
4_ts81275,ts81275,4
4_tm357894,tm357894,4
4_ts84617,ts84617,4
4_tm232317,tm232317,4
4_tm266670,tm266670,4
4_ts220175,ts220175,4
4_tm446175,tm446175,4
4_ts84686,ts84686,4
4_ts10531,ts10531,4
4_tm1089391,tm1089391,4
4_tm372217,tm372217,4
4_ts37539,ts37539,4
4_tm173814,tm173814,4
4_tm821114,tm821114,4
4_tm176784,tm176784,4
4_tm327236,tm327236,4
4_ts220153,ts220153,4
4_ts122150,ts122150,4
4_ts221063,ts221063,4
4_ts5746,ts5746,4
4_tm376451,tm376451,4
4_ts41850,ts41850,4
4_ts20436,ts20436,4
4_tm410753,tm410753,4
4_ts8300,ts8300,4
4_tm152993,tm152993,4
4_ts83476,ts83476,4
4_ts213527,ts213527,4
4_ts241772,ts241772,4
4_ts331443,ts331443,4
4_tm446575,tm446575,4
4_tm313323,tm313323,4
4_tm854861,tm854861,4
4_ts20669,ts20669,4
4_tm188787,tm188787,4
4_ts221303,ts221303,4
4_tm906806,tm906806,4
4_ts23238,ts23238,4
4_tm171198,tm171198,4
4_ts3447,ts3447,4
4_ts21011,ts21011,4
4_tm16522,tm16522,4
4_ts42101,ts42101,4
4_ts5145,ts5145,4
4_ts81010,ts81010,4
4_tm283348,tm283348,4
4_ts85795,ts85795,4
4_ts296833,ts296833,4
4_ts76029,ts76029,4
4_ts5374,ts5374,4
4_ts238205,ts238205,4
4_tm872661,tm872661,4
4_ts90490,ts90490,4
4_tm49343,tm49343,4
4_ts12724,ts12724,4
4_tm49012,tm49012,4
4_ts19361,ts19361,4
4_ts296385,ts296385,4
4_tm205865,tm205865,4
4_tm238770,tm238770,4
4_tm139527,tm139527,4
4_ts28059,ts28059,4
4_tm837367,tm837367,4
4_ts237364,ts237364,4
4_ts86756,ts86756,4
4_ts222366,ts222366,4
4_tm233312,tm233312,4
4_tm466183,tm466183,4
4_tm850154,tm850154,4
4_ts20103,ts20103,4
4_ts35155,ts35155,4
4_ts255434,ts255434,4
4_tm505082,tm505082,4
4_tm922266,tm922266,4
4_ts113169,ts113169,4
4_ts38413,ts38413,4
4_ts28425,ts28425,4
4_ts32186,ts32186,4
4_ts289259,ts289259,4
4_tm949731,tm949731,4
4_ts15200,ts15200,4
4_tm115798,tm115798,4
4_ts26999,ts26999,4
4_ts7213,ts7213,4
4_tm469264,tm469264,4
4_ts41340,ts41340,4
4_ts107358,ts107358,4
4_tm138525,tm138525,4
4_ts21912,ts21912,4
4_ts20250,ts20250,4
4_tm1236,tm1236,4
4_ts10913,ts10913,4
4_ts109486,ts109486,4
4_tm1035216,tm1035216,4
4_ts1978,ts1978,4
4_ts287626,ts287626,4
4_tm456161,tm456161,4
4_ts269185,ts269185,4
4_ts88364,ts88364,4
4_ts2142,ts2142,4
4_ts20719,ts20719,4
4_ts20249,ts20249,4
4_tm813294,tm813294,4
4_ts224189,ts224189,4
4_ts77616,ts77616,4
4_ts330286,ts330286,4
4_tm372226,tm372226,4
4_tm60339,tm60339,4
4_tm359869,tm359869,4
4_ts222964,ts222964,4
4_tm180542,tm180542,4
4_tm995752,tm995752,4
4_tm46003,tm46003,4
4_ts41348,ts41348,4
4_tm1029463,tm1029463,4
4_ts8365,ts8365,4
4_tm841808,tm841808,4
4_ts38826,ts38826,4
4_ts230778,ts230778,4
4_tm860993,tm860993,4
4_tm232932,tm232932,4
4_ts23344,ts23344,4
4_tm315847,tm315847,4
4_tm183610,tm183610,4
4_ts223515,ts223515,4
4_ts222729,ts222729,4
4_tm454006,tm454006,4
4_tm140391,tm140391,4
4_tm954693,tm954693,4
4_ts265434,ts265434,4
4_ts52282,ts52282,4
4_tm1063319,tm1063319,4
4_ts55961,ts55961,4
4_ts276887,ts276887,4
4_ts41922,ts41922,4
4_ts112943,ts112943,4
4_ts21863,ts21863,4
4_ts255407,ts255407,4
4_tm182861,tm182861,4
4_tm266765,tm266765,4
4_tm419375,tm419375,4
4_tm30543,tm30543,4
4_tm242577,tm242577,4
4_ts20544,ts20544,4
4_tm883220,tm883220,4
4_ts90835,ts90835,4
4_ts34653,ts34653,4
4_ts41300,ts41300,4
4_tm305997,tm305997,4
4_tm949632,tm949632,4
4_ts237411,ts237411,4
4_tm827509,tm827509,4
4_tm435965,tm435965,4
4_tm305664,tm305664,4
4_ts185922,ts185922,4
4_tm345894,tm345894,4
4_tm11007,tm11007,4
4_ts25539,ts25539,4
4_ts41930,ts41930,4
4_ts150511,ts150511,4
4_tm146871,tm146871,4
4_tm179641,tm179641,4
4_ts232913,ts232913,4
4_tm813666,tm813666,4
4_tm463678,tm463678,4
4_ts98053,ts98053,4
4_ts300453,ts300453,4
4_tm136288,tm136288,4
4_ts20627,ts20627,4
4_ts21927,ts21927,4
4_ts286635,ts286635,4
4_ts104796,ts104796,4
4_tm42882,tm42882,4
4_ts11600,ts11600,4
4_ts344900,ts344900,4
4_ts278627,ts278627,4
4_ts97692,ts97692,4
4_tm845478,tm845478,4
4_ts188938,ts188938,4
4_tm1137644,tm1137644,4
4_tm119554,tm119554,4
4_tm186492,tm186492,4
4_ts35093,ts35093,4
4_ts304173,ts304173,4
4_ts273453,ts273453,4
4_ts21111,ts21111,4
4_tm843290,tm843290,4
4_tm146683,tm146683,4
4_ts88327,ts88327,4
4_ts302695,ts302695,4
4_tm975681,tm975681,4
4_tm51100,tm51100,4
4_ts233979,ts233979,4
4_tm845774,tm845774,4
4_tm465863,tm465863,4
4_tm215485,tm215485,4
4_ts10822,ts10822,4
4_ts23048,ts23048,4
4_tm843350,tm843350,4
4_tm66720,tm66720,4
4_tm919338,tm919338,4
4_tm29785,tm29785,4
4_ts43021,ts43021,4
4_tm837595,tm837595,4
4_tm174307,tm174307,4
4_ts38372,ts38372,4
4_ts89424,ts89424,4
4_tm178814,tm178814,4
4_tm312676,tm312676,4
4_tm72269,tm72269,4
4_tm136858,tm136858,4
4_ts17037,ts17037,4
4_ts20233,ts20233,4
4_tm879886,tm879886,4
4_ts91047,ts91047,4
4_tm189589,tm189589,4
4_ts36623,ts36623,4
4_tm935938,tm935938,4
4_tm102443,tm102443,4
4_ts37490,ts37490,4
4_ts328278,ts328278,4
4_tm355894,tm355894,4
4_tm317766,tm317766,4
4_tm70659,tm70659,4
4_tm143279,tm143279,4
4_ts57624,ts57624,4
4_ts21533,ts21533,4
4_ts53415,ts53415,4
4_ts17432,ts17432,4
4_tm152613,tm152613,4
4_ts35793,ts35793,4
4_tm860022,tm860022,4
4_tm463409,tm463409,4
4_ts6495,ts6495,4
4_ts42098,ts42098,4
4_tm373563,tm373563,4
4_ts81342,ts81342,4
4_tm448803,tm448803,4
4_ts20299,ts20299,4
4_tm319627,tm319627,4
4_ts272721,ts272721,4
4_tm361759,tm361759,4
4_tm174230,tm174230,4
4_tm62326,tm62326,4
4_tm999994,tm999994,4
4_ts21984,ts21984,4
4_tm1018110,tm1018110,4
4_tm181420,tm181420,4
4_tm1108506,tm1108506,4
4_ts56738,ts56738,4
4_ts41512,ts41512,4
4_tm118330,tm118330,4
4_ts11950,ts11950,4
4_ts20450,ts20450,4
4_tm463018,tm463018,4
4_tm69069,tm69069,4
4_ts235150,ts235150,4
4_tm976923,tm976923,4
4_ts21747,ts21747,4
4_ts81388,ts81388,4
4_tm94303,tm94303,4
4_tm373031,tm373031,4
4_tm370934,tm370934,4
4_ts297071,ts297071,4
4_ts21338,ts21338,4
4_ts191698,ts191698,4
4_tm135780,tm135780,4
4_tm836485,tm836485,4
4_tm996448,tm996448,4
4_tm1038528,tm1038528,4
4_ts35275,ts35275,4
4_ts223255,ts223255,4
4_ts317495,ts317495,4
4_tm134322,tm134322,4
4_tm457972,tm457972,4
4_ts119952,ts119952,4
4_tm376822,tm376822,4
4_tm191830,tm191830,4
4_ts31958,ts31958,4
4_ts287811,ts287811,4
4_ts19785,ts19785,4
4_tm17221,tm17221,4
4_ts21201,ts21201,4
4_tm156145,tm156145,4
4_tm435972,tm435972,4
4_tm1063435,tm1063435,4
4_ts70486,ts70486,4
4_ts32076,ts32076,4
4_ts84178,ts84178,4
4_ts317430,ts317430,4
4_ts84739,ts84739,4
4_ts20690,ts20690,4
4_ts1933,ts1933,4
4_ts217745,ts217745,4
4_tm29378,tm29378,4
4_tm1138043,tm1138043,4
4_ts327,ts327,4
4_ts254971,ts254971,4
4_ts87223,ts87223,4
4_tm836463,tm836463,4
4_tm150016,tm150016,4
4_ts85123,ts85123,4
4_tm499078,tm499078,4
4_tm845487,tm845487,4
4_ts20066,ts20066,4
4_tm244185,tm244185,4
4_ts58333,ts58333,4
4_ts289327,ts289327,4
4_tm140511,tm140511,4
4_ts119384,ts119384,4
4_tm93752,tm93752,4
4_tm445988,tm445988,4
4_tm65465,tm65465,4
4_tm144292,tm144292,4
4_tm215439,tm215439,4
4_ts6028,ts6028,4
4_ts53744,ts53744,4
4_ts192297,ts192297,4
4_tm311931,tm311931,4
4_ts242,ts242,4
4_ts75029,ts75029,4
4_tm449310,tm449310,4
4_tm172381,tm172381,4
4_ts86098,ts86098,4
4_ts36000,ts36000,4
4_ts35453,ts35453,4
4_tm185635,tm185635,4
4_ts56365,ts56365,4
4_ts251161,ts251161,4
4_tm308028,tm308028,4
4_ts232804,ts232804,4
4_ts20711,ts20711,4
4_ts22496,ts22496,4
4_ts20203,ts20203,4
4_tm195000,tm195000,4
4_ts20625,ts20625,4
4_ts115839,ts115839,4
4_ts58318,ts58318,4
4_tm679789,tm679789,4
4_ts53339,ts53339,4
4_ts38412,ts38412,4
4_tm57032,tm57032,4
4_ts226434,ts226434,4
4_tm882703,tm882703,4
4_tm20552,tm20552,4
4_tm363020,tm363020,4
4_tm471635,tm471635,4
4_tm68041,tm68041,4
4_tm177129,tm177129,4
4_ts116012,ts116012,4
4_tm71281,tm71281,4
4_ts14855,ts14855,4
4_ts42207,ts42207,4
4_tm1076731,tm1076731,4
4_tm547275,tm547275,4
4_ts80679,ts80679,4
4_ts188533,ts188533,4
4_ts86540,ts86540,4
4_tm423436,tm423436,4
4_ts87564,ts87564,4
4_tm85440,tm85440,4
4_tm1034994,tm1034994,4
4_tm317159,tm317159,4
4_ts240202,ts240202,4
4_ts42076,ts42076,4
4_tm123721,tm123721,4
4_ts35457,ts35457,4
4_ts252915,ts252915,4
4_ts25863,ts25863,4
4_tm129245,tm129245,4
4_tm295292,tm295292,4
4_ts42108,ts42108,4
4_tm123777,tm123777,4
4_tm509826,tm509826,4
4_ts4900,ts4900,4
4_ts38686,ts38686,4
4_tm152263,tm152263,4
4_tm85024,tm85024,4
4_ts80756,ts80756,4
4_ts20513,ts20513,4
4_ts19046,ts19046,4
4_ts22113,ts22113,4
4_ts78570,ts78570,4
4_ts20439,ts20439,4
4_ts42051,ts42051,4
4_ts42118,ts42118,4
4_tm980519,tm980519,4
4_ts15210,ts15210,4
4_ts38356,ts38356,4
4_ts21049,ts21049,4
4_tm450340,tm450340,4
4_ts55230,ts55230,4
4_ts27189,ts27189,4
4_tm157823,tm157823,4
4_tm240629,tm240629,4
4_tm78730,tm78730,4
4_tm428788,tm428788,4
4_tm109300,tm109300,4
4_ts22072,ts22072,4
4_tm448600,tm448600,4
4_tm27967,tm27967,4
4_ts14179,ts14179,4
4_ts9612,ts9612,4
4_ts189942,ts189942,4
4_ts214397,ts214397,4
4_ts20549,ts20549,4
4_tm283327,tm283327,4
4_tm317479,tm317479,4
4_ts1692,ts1692,4
4_ts20657,ts20657,4
5_tm1047503,tm1047503,5
5_ts219162,ts219162,5
5_tm349140,tm349140,5
5_tm1159947,tm1159947,5
5_tm187390,tm187390,5
5_ts223589,ts223589,5
5_tm474263,tm474263,5
5_tm351171,tm351171,5
5_tm852775,tm852775,5
5_tm878495,tm878495,5
5_tm321035,tm321035,5
5_ts8614,ts8614,5
5_tm307997,tm307997,5
5_ts82860,ts82860,5
5_tm1080697,tm1080697,5
5_tm233616,tm233616,5
5_tm443073,tm443073,5
5_ts113031,ts113031,5
5_tm916997,tm916997,5
5_tm831387,tm831387,5
5_tm361770,tm361770,5
5_tm818239,tm818239,5
5_tm437631,tm437631,5
5_tm420826,tm420826,5
5_ts253549,ts253549,5
5_ts255104,ts255104,5
5_ts320502,ts320502,5
5_tm158671,tm158671,5
5_tm200475,tm200475,5
5_ts36856,ts36856,5
5_tm244381,tm244381,5
5_ts14583,ts14583,5
5_tm106278,tm106278,5
5_tm276430,tm276430,5
5_tm457856,tm457856,5
5_tm157783,tm157783,5
5_ts79026,ts79026,5
5_ts85837,ts85837,5
5_ts19779,ts19779,5
5_tm193125,tm193125,5
5_tm47673,tm47673,5
5_tm411958,tm411958,5
5_ts36631,ts36631,5
5_ts256898,ts256898,5
5_tm455410,tm455410,5
5_tm982470,tm982470,5
5_tm885860,tm885860,5
5_tm835305,tm835305,5
5_ts37866,ts37866,5
5_tm428982,tm428982,5
5_tm1104532,tm1104532,5
5_tm144557,tm144557,5
5_tm136061,tm136061,5
5_tm924556,tm924556,5
5_ts304505,ts304505,5
5_tm1032950,tm1032950,5
5_ts83535,ts83535,5
5_ts75157,ts75157,5
5_ts225539,ts225539,5
5_tm344336,tm344336,5
5_tm598375,tm598375,5
5_tm239769,tm239769,5
5_tm453862,tm453862,5
5_ts297685,ts297685,5
5_tm242755,tm242755,5
5_tm954303,tm954303,5
5_tm944331,tm944331,5
5_ts74962,ts74962,5
5_ts78053,ts78053,5
5_tm992260,tm992260,5
5_tm151210,tm151210,5
5_tm458328,tm458328,5
5_tm1005077,tm1005077,5
5_tm995893,tm995893,5
5_tm925186,tm925186,5
5_tm1002869,tm1002869,5
5_tm307761,tm307761,5
5_tm571805,tm571805,5
5_ts77955,ts77955,5
5_tm977782,tm977782,5
5_tm1106212,tm1106212,5
5_tm130574,tm130574,5
5_ts53076,ts53076,5
5_tm175364,tm175364,5
5_ts21465,ts21465,5
5_tm850822,tm850822,5
5_tm950808,tm950808,5
5_tm218683,tm218683,5
5_tm416620,tm416620,5
5_tm245293,tm245293,5
5_tm845489,tm845489,5
5_tm474548,tm474548,5
5_tm993670,tm993670,5
5_ts687,ts687,5
5_ts89340,ts89340,5
5_tm965758,tm965758,5
5_tm320570,tm320570,5
5_ts20791,ts20791,5
5_tm368725,tm368725,5
5_tm149578,tm149578,5
5_tm360618,tm360618,5
5_tm353791,tm353791,5
5_ts81294,ts81294,5
5_ts268592,ts268592,5
5_tm219739,tm219739,5
5_tm247631,tm247631,5
5_ts83540,ts83540,5
5_tm822907,tm822907,5
5_tm159701,tm159701,5
5_ts267062,ts267062,5
5_tm244915,tm244915,5
5_tm453994,tm453994,5
5_ts22082,ts22082,5
5_tm996762,tm996762,5
5_tm363329,tm363329,5
5_tm314295,tm314295,5
5_tm372917,tm372917,5
5_tm1037519,tm1037519,5
5_tm919903,tm919903,5
5_tm414887,tm414887,5
5_tm817542,tm817542,5
5_tm368310,tm368310,5
5_tm1015303,tm1015303,5
5_tm273933,tm273933,5
5_ts58528,ts58528,5
5_tm416779,tm416779,5
5_tm476922,tm476922,5
5_ts86682,ts86682,5
5_ts89538,ts89538,5
5_tm848995,tm848995,5
5_ts217891,ts217891,5
5_tm514257,tm514257,5
5_ts69208,ts69208,5
5_tm70807,tm70807,5
5_ts38812,ts38812,5
5_tm835445,tm835445,5
5_tm319224,tm319224,5
5_ts245653,ts245653,5
5_ts42169,ts42169,5
5_tm454375,tm454375,5
5_tm434625,tm434625,5
5_tm412550,tm412550,5
5_tm921416,tm921416,5
5_ts223110,ts223110,5
5_tm813936,tm813936,5
5_tm156811,tm156811,5
5_ts87953,ts87953,5
5_ts81898,ts81898,5
5_ts58061,ts58061,5
5_tm917325,tm917325,5
5_tm266844,tm266844,5
5_ts226410,ts226410,5
5_tm172883,tm172883,5
5_ts343251,ts343251,5
5_tm96168,tm96168,5
5_tm890013,tm890013,5
5_tm677904,tm677904,5
5_tm232579,tm232579,5
5_tm1166015,tm1166015,5
5_tm837756,tm837756,5
5_ts293103,ts293103,5
5_tm1087461,tm1087461,5
5_tm996010,tm996010,5
5_tm907704,tm907704,5
5_tm1044289,tm1044289,5
5_tm113513,tm113513,5
5_tm34142,tm34142,5
5_tm852185,tm852185,5
5_tm2386,tm2386,5
5_ts220983,ts220983,5
5_ts53198,ts53198,5
5_tm1101878,tm1101878,5
5_tm484989,tm484989,5
5_tm166978,tm166978,5
5_tm340430,tm340430,5
5_tm26638,tm26638,5
5_ts77600,ts77600,5
5_tm315345,tm315345,5
5_tm430059,tm430059,5
5_ts237556,ts237556,5
5_tm434727,tm434727,5
5_tm490222,tm490222,5
5_ts39016,ts39016,5
5_ts254537,ts254537,5
5_ts11397,ts11397,5
5_tm1073802,tm1073802,5
5_tm412623,tm412623,5
5_tm1174919,tm1174919,5
5_ts37200,ts37200,5
5_tm138431,tm138431,5
5_tm374656,tm374656,5
5_tm1003261,tm1003261,5
5_ts251072,ts251072,5
5_tm834851,tm834851,5
5_tm244206,tm244206,5
5_ts246072,ts246072,5
5_tm186054,tm186054,5
5_tm95434,tm95434,5
5_ts92547,ts92547,5
5_ts104168,ts104168,5
5_tm494847,tm494847,5
5_tm182227,tm182227,5
5_tm24576,tm24576,5
5_ts33559,ts33559,5
5_tm88366,tm88366,5
5_tm995613,tm995613,5
5_tm470687,tm470687,5
5_tm981956,tm981956,5
5_tm929600,tm929600,5
5_ts235655,ts235655,5
5_tm510525,tm510525,5
5_ts89067,ts89067,5
5_tm452237,tm452237,5
5_ts321614,ts321614,5
5_ts77795,ts77795,5
5_tm937044,tm937044,5
5_ts286731,ts286731,5
5_ts38796,ts38796,5
5_ts226617,ts226617,5
5_tm447520,tm447520,5
5_tm349800,tm349800,5
5_tm1028298,tm1028298,5
5_ts55348,ts55348,5
5_tm140342,tm140342,5
5_ts232107,ts232107,5
5_tm228839,tm228839,5
5_ts57120,ts57120,5
5_ts220751,ts220751,5
5_tm62210,tm62210,5
5_ts83906,ts83906,5
5_tm339197,tm339197,5
5_tm363787,tm363787,5
5_ts257345,ts257345,5
5_tm94651,tm94651,5
5_ts221041,ts221041,5
5_ts273318,ts273318,5
5_tm353046,tm353046,5
5_tm91952,tm91952,5
5_ts20535,ts20535,5
5_ts305264,ts305264,5
5_tm675154,tm675154,5
5_ts288832,ts288832,5
5_ts75012,ts75012,5
5_tm431347,tm431347,5
5_tm853783,tm853783,5
5_tm931436,tm931436,5
5_ts89564,ts89564,5
5_tm30205,tm30205,5
5_tm86995,tm86995,5
5_ts67797,ts67797,5
5_tm562821,tm562821,5
5_ts84663,ts84663,5
5_tm220473,tm220473,5
5_tm76835,tm76835,5
5_tm374226,tm374226,5
5_ts55533,ts55533,5
5_ts34066,ts34066,5
5_tm840723,tm840723,5
5_ts227305,ts227305,5
5_tm247642,tm247642,5
5_tm974195,tm974195,5
5_tm845496,tm845496,5
5_ts321277,ts321277,5
5_tm1134087,tm1134087,5
5_tm463827,tm463827,5
5_ts90594,ts90594,5
5_ts22337,ts22337,5
5_tm454861,tm454861,5
5_tm53395,tm53395,5
5_ts304310,ts304310,5
5_ts255926,ts255926,5
5_tm404475,tm404475,5
5_ts222687,ts222687,5
5_tm266705,tm266705,5
5_ts86994,ts86994,5
5_tm317850,tm317850,5
5_tm1201341,tm1201341,5
5_ts273245,ts273245,5
5_ts106612,ts106612,5
5_ts270807,ts270807,5
5_ts314529,ts314529,5
5_ts22267,ts22267,5
5_ts236197,ts236197,5
5_tm336403,tm336403,5
5_ts90095,ts90095,5
5_tm431081,tm431081,5
5_tm118462,tm118462,5
5_tm450832,tm450832,5
5_tm1003725,tm1003725,5
5_ts56674,ts56674,5
5_tm145608,tm145608,5
5_ts90508,ts90508,5
5_ts357033,ts357033,5
5_tm117840,tm117840,5
5_tm426274,tm426274,5
5_tm342996,tm342996,5
5_tm362098,tm362098,5
5_ts306090,ts306090,5
5_tm963182,tm963182,5
5_tm143299,tm143299,5
5_ts82475,ts82475,5
5_tm352865,tm352865,5
5_tm437221,tm437221,5
5_tm1114350,tm1114350,5
5_tm1119331,tm1119331,5
5_ts215166,ts215166,5
5_tm850862,tm850862,5
5_tm1097142,tm1097142,5
5_ts154625,ts154625,5
5_tm445258,tm445258,5
5_tm370440,tm370440,5
5_ts102933,ts102933,5
5_ts38204,ts38204,5
5_tm244325,tm244325,5
5_tm431928,tm431928,5
5_tm199408,tm199408,5
5_ts21421,ts21421,5
5_tm195870,tm195870,5
5_ts218277,ts218277,5
5_tm1087956,tm1087956,5
5_tm212968,tm212968,5
5_tm182969,tm182969,5
5_tm845616,tm845616,5
5_tm1199146,tm1199146,5
5_tm160596,tm160596,5
5_tm540757,tm540757,5
5_ts43209,ts43209,5
5_tm73058,tm73058,5
5_tm918258,tm918258,5
5_tm853910,tm853910,5
5_tm499045,tm499045,5
5_ts16117,ts16117,5
5_tm610571,tm610571,5
5_tm176630,tm176630,5
5_ts53155,ts53155,5
5_ts87248,ts87248,5
5_tm282910,tm282910,5
5_tm421161,tm421161,5
5_ts34737,ts34737,5
5_tm1138477,tm1138477,5
5_ts74959,ts74959,5
5_ts77034,ts77034,5
5_ts72322,ts72322,5
5_tm424032,tm424032,5
5_tm312767,tm312767,5
5_ts20292,ts20292,5
5_tm832916,tm832916,5
5_ts58433,ts58433,5
5_ts225410,ts225410,5
5_ts328194,ts328194,5
5_tm421214,tm421214,5
5_tm448792,tm448792,5
5_tm375836,tm375836,5
5_ts82739,ts82739,5
5_tm943774,tm943774,5
5_ts82825,ts82825,5
5_tm266666,tm266666,5
5_tm433048,tm433048,5
5_tm845607,tm845607,5
5_tm810504,tm810504,5
5_tm40860,tm40860,5
5_tm850454,tm850454,5
5_ts83430,ts83430,5
5_tm1120937,tm1120937,5
5_ts41253,ts41253,5
5_tm175843,tm175843,5
5_tm845117,tm845117,5
5_tm313118,tm313118,5
5_tm1196705,tm1196705,5
5_tm420745,tm420745,5
5_tm39557,tm39557,5
5_tm859005,tm859005,5
5_tm1106900,tm1106900,5
5_tm1111559,tm1111559,5
5_tm247767,tm247767,5
5_ts241460,ts241460,5
5_tm935895,tm935895,5
5_tm62369,tm62369,5
5_ts254956,ts254956,5
5_tm147494,tm147494,5
5_tm1096769,tm1096769,5
5_tm318206,tm318206,5
5_tm986017,tm986017,5
5_tm29555,tm29555,5
5_tm332572,tm332572,5
5_ts89696,ts89696,5
5_tm155014,tm155014,5
5_ts38772,ts38772,5
5_ts306135,ts306135,5
5_ts77545,ts77545,5
5_tm414341,tm414341,5
